"user_id","session_id","session_number","platform_type","time_start_session","time_finish_session","length_session","amount_get_level","amount_get_gold"
"1001322",i1001322KZ2,2,iOS,2023-02-08 23:25:14,2023-02-08 23:26:29,75,1,100
"1001323",a1001323RU1,1,android,1970-01-01 03:00:00,2023-02-08 22:35:38,1675884938,0,0
"1001326",a1001326IT1,1,android,2023-02-08 23:13:25,2023-02-08 23:13:25,0,0,0
"1001328",a1001328NL1,1,android,2023-02-08 23:40:57,2023-02-08 23:44:44,227,3,850
"1001330",a1001330IT1,1,android,2023-02-08 23:58:16,2023-02-08 23:58:57,41,0,0
"1001331",i1001331ES1,1,iOS,2023-02-09 00:00:21,2023-02-09 00:00:21,0,0,0
"1001333",a1001333KZ1,1,android,2023-02-09 00:23:27,2023-02-09 00:26:58,211,2,850
"1001335",a1001335IT1,1,android,2023-02-09 00:37:21,2023-02-09 00:40:14,173,3,750
"1001339",a1001339BY1,1,android,1970-01-01 03:00:00,2023-02-09 01:17:35,1675894655,0,0
"1001342",a1001342IT1,1,android,1970-01-01 03:00:00,2023-02-09 01:58:20,1675897100,0,0
"1001343",a1001343LV1,1,android,2023-02-09 02:05:51,2023-02-09 02:06:15,24,0,0
"1001344",i1001344PL1,1,iOS,2023-02-09 02:18:50,2023-02-09 02:19:14,24,0,0
"1001345",i1001345PL1,1,iOS,2023-02-09 02:28:51,2023-02-09 02:33:24,273,4,950
"1001346",a1001346RU1,1,android,2023-02-09 02:30:21,2023-02-09 02:31:07,46,1,50
"1001347",a1001347NL1,1,android,2023-02-09 02:36:15,2023-02-09 02:42:37,382,6,1050
"1001347",a1001347NL2,2,android,2023-02-10 02:20:09,2023-02-10 02:28:47,518,4,2000
"1001350",a1001350RU1,1,android,2023-02-09 03:01:13,2023-02-09 03:01:31,18,0,0
"1001351",a1001351RU1,1,android,2023-02-09 03:03:36,2023-02-09 03:03:36,0,0,0
"1001352",a1001352RU1,1,android,2023-02-09 03:13:16,2023-02-09 03:13:34,18,0,0
"1001354",i1001354US1,1,iOS,2023-02-09 03:27:58,2023-02-09 03:30:54,176,2,750
"1001355",a1001355US1,1,android,2023-02-09 03:36:46,2023-02-09 03:37:01,15,0,0
"1001357",i1001357RU1,1,iOS,2023-02-09 03:53:22,2023-02-09 03:53:59,37,0,0
"1001358",a1001358RU1,1,android,2023-02-09 04:02:33,2023-02-09 04:05:04,151,3,750
"1001360",a1001360BY1,1,android,2023-02-09 04:17:13,2023-02-09 04:20:02,169,3,750
"1001361",i1001361RU1,1,iOS,2023-02-09 04:31:09,2023-02-09 04:37:31,382,6,1050
"1001361",i1001361RU2,2,iOS,2023-02-10 04:18:15,2023-02-10 04:26:30,495,3,2000
"1001362",i1001362RU1,1,iOS,2023-02-09 04:39:54,2023-02-09 04:42:27,153,3,750
"1001364",i1001364PL1,1,iOS,2023-02-09 04:58:28,2023-02-09 04:58:37,9,0,0
"1001367",a1001367RU1,1,android,2023-02-09 05:30:27,2023-02-09 05:30:27,0,0,0
"1001368",i1001368IT1,1,iOS,2023-02-09 05:40:13,2023-02-09 05:40:40,27,0,0
"1001371",a1001371IT1,1,android,2023-02-09 06:01:20,2023-02-09 06:01:59,39,0,0
"1001372",a1001372RU1,1,android,2023-02-09 06:15:15,2023-02-09 06:15:15,0,0,0
"1001373",a1001373KZ1,1,android,2023-02-09 06:20:56,2023-02-09 06:23:26,150,3,750
"1001374",i1001374US1,1,iOS,2023-02-09 06:26:19,2023-02-09 06:26:19,0,0,0
"1001375",i1001375ES1,1,iOS,2023-02-09 06:36:09,2023-02-09 06:36:14,5,0,0
"1001376",i1001376CA1,1,iOS,2023-02-09 06:40:30,2023-02-09 06:40:40,10,0,0
"1001378",a1001378RU1,1,android,2023-02-09 06:58:04,2023-02-09 06:58:04,0,0,0
"1001379",i1001379ES1,1,iOS,2023-02-09 07:11:17,2023-02-09 07:11:17,0,0,0
"1001381",a1001381PL1,1,android,2023-02-09 07:30:03,2023-02-09 07:30:13,10,0,0
"1001382",i1001382RU1,1,iOS,2023-02-09 07:38:46,2023-02-09 07:39:36,50,1,50
"1001385",a1001385US1,1,android,2023-02-09 07:54:47,2023-02-09 07:54:53,6,0,0
"1001386",a1001386LV1,1,android,2023-02-09 08:00:32,2023-02-09 08:06:29,357,6,1050
"1001386",a1001386LV2,2,android,2023-02-10 07:41:31,2023-02-10 07:49:32,481,5,2000
"1001386",a1001386LV3,3,android,2023-02-11 07:27:29,2023-02-11 07:29:47,138,1,1000
"1001389",a1001389US1,1,android,2023-02-09 08:18:07,2023-02-09 08:18:39,32,0,0
"1001391",a1001391GE1,1,android,2023-02-09 08:28:17,2023-02-09 08:28:17,0,0,0
"1001394",a1001394NL1,1,android,2023-02-09 08:54:26,2023-02-09 08:55:17,51,1,50
"1001396",a1001396IT1,1,android,2023-02-09 09:06:14,2023-02-09 09:08:02,108,2,650
"1001397",a1001397RU1,1,android,2023-02-09 09:20:09,2023-02-09 09:20:20,11,0,0
"1001398",i1001398KZ1,1,iOS,2023-02-09 09:28:58,2023-02-09 09:28:58,0,0,0
"1001399",a1001399IT1,1,android,2023-02-09 09:42:35,2023-02-09 09:42:52,17,0,0
"1001400",i1001400GE1,1,iOS,2023-02-09 09:44:52,2023-02-09 09:47:24,152,3,750
"1001401",a1001401RU1,1,android,2023-02-09 09:47:44,2023-02-09 09:48:22,38,0,0
"1001404",a1001404KZ1,1,android,1970-01-01 03:00:00,2023-02-09 10:07:24,1675926444,0,0
"1001407",i1001407PL1,1,iOS,2023-02-09 10:40:50,2023-02-09 10:41:03,13,0,0
"1001409",i1001409RU1,1,iOS,2023-02-09 11:00:23,2023-02-09 11:00:55,32,0,0
"1001412",a1001412KZ1,1,android,2023-02-09 11:15:58,2023-02-09 11:16:21,23,0,0
"1001415",i1001415RU1,1,iOS,2023-02-09 11:41:25,2023-02-09 11:41:40,15,0,0
"1001417",i1001417DE1,1,iOS,2023-02-09 11:57:31,2023-02-09 11:57:48,17,0,0
"1001421",i1001421ES1,1,iOS,2023-02-09 12:34:34,2023-02-09 12:35:16,42,0,0
"1001424",a1001424DE1,1,android,2023-02-09 12:55:15,2023-02-09 12:55:57,42,0,0
"1001425",i1001425RU1,1,iOS,2023-02-09 12:57:21,2023-02-09 12:57:27,6,0,0
"1001426",a1001426GE1,1,android,2023-02-09 13:00:29,2023-02-09 13:01:07,38,0,0
"1001427",a1001427US1,1,android,2023-02-09 13:02:32,2023-02-09 13:04:24,112,2,650
"1001430",i1001430NL1,1,iOS,1970-01-01 03:00:00,2023-02-09 13:34:04,1675938844,0,0
"1001433",a1001433ES1,1,android,2023-02-09 14:07:45,2023-02-09 14:08:11,26,0,0
"1001434",a1001434US1,1,android,2023-02-09 14:13:53,2023-02-09 14:23:06,553,3,950
"1001435",i1001435US1,1,iOS,2023-02-09 14:23:01,2023-02-09 14:23:41,40,0,0
"1001436",a1001436RU1,1,android,2023-02-09 14:32:09,2023-02-09 14:39:04,415,5,1050
"1001436",a1001436RU2,2,android,2023-02-09 15:11:39,2023-02-09 15:13:08,89,1,100
"1001439",a1001439IT1,1,android,2023-02-09 15:01:03,2023-02-09 15:01:31,28,0,0
"1001441",i1001441RU1,1,iOS,2023-02-09 15:16:03,2023-02-09 15:16:40,37,0,0
"1001442",i1001442KZ1,1,iOS,2023-02-09 15:29:22,2023-02-09 15:29:41,19,0,0
"1001444",a1001444LT1,1,android,2023-02-09 15:48:02,2023-02-09 15:48:05,3,0,0
"1001445",a1001445US1,1,android,2023-02-09 15:50:20,2023-02-09 15:56:28,368,5,1050
"1001445",a1001445US2,2,android,2023-02-09 16:33:47,2023-02-09 16:35:14,87,1,100
"1001447",i1001447DE1,1,iOS,2023-02-09 16:01:51,2023-02-09 16:01:51,0,0,0
"1001448",i1001448PL1,1,iOS,2023-02-09 16:11:22,2023-02-09 16:13:01,99,1,650
"1001449",i1001449RU1,1,iOS,2023-02-09 16:19:54,2023-02-09 16:19:58,4,0,0
"1001453",a1001453US1,1,android,2023-02-09 16:48:18,2023-02-09 16:48:51,33,0,0
"1001454",a1001454US1,1,android,2023-02-09 17:02:19,2023-02-09 17:02:34,15,0,0
"1001455",a1001455US1,1,android,2023-02-09 17:15:28,2023-02-09 17:15:36,8,0,0
"1001457",a1001457PL1,1,android,2023-02-09 17:38:39,2023-02-09 17:38:56,17,0,0
"1001458",a1001458RU1,1,android,2023-02-09 17:44:03,2023-02-09 17:44:51,48,1,50
"1001459",a1001459KZ1,1,android,1970-01-01 03:00:00,2023-02-09 17:47:11,1675954031,0,0
"1001460",a1001460LT1,1,android,2023-02-09 17:57:37,2023-02-09 18:03:59,382,6,1050
"1001460",a1001460LT2,2,android,2023-02-10 17:13:51,2023-02-10 17:22:10,499,4,2000
"1001461",a1001461BY1,1,android,2023-02-09 18:03:04,2023-02-09 18:04:49,105,2,650
"1001462",i1001462NL1,1,iOS,2023-02-09 18:05:59,2023-02-09 18:07:47,108,2,650
"1001463",a1001463RU1,1,android,2023-02-09 18:19:16,2023-02-09 18:19:16,0,0,0
"1001464",a1001464RU1,1,android,2023-02-09 18:28:59,2023-02-09 18:34:12,313,4,950
"1001466",a1001466RU1,1,android,2023-02-09 18:36:30,2023-02-09 18:36:52,22,0,0
"1001467",a1001467NL1,1,android,2023-02-09 18:45:57,2023-02-09 18:52:12,375,5,1050
"1001467",a1001467NL2,2,android,2023-02-09 19:25:13,2023-02-09 19:26:47,94,1,100
"1001469",a1001469RU1,1,android,2023-02-09 19:08:16,2023-02-09 19:14:19,363,6,1050
"1001469",a1001469RU2,2,android,2023-02-10 19:00:20,2023-02-10 19:08:14,474,5,2000
"1001469",a1001469RU3,3,android,2023-02-11 18:38:16,2023-02-11 18:40:30,134,1,1000
"1001471",a1001471NL1,1,android,2023-02-09 19:26:51,2023-02-09 19:31:03,252,4,850
"1001472",a1001472PL1,1,android,2023-02-09 19:32:07,2023-02-09 19:32:07,0,0,0
"1001475",i1001475GE1,1,iOS,2023-02-09 19:49:37,2023-02-09 19:49:59,22,0,0
"1001476",a1001476RU1,1,android,2023-02-09 20:03:24,2023-02-09 20:03:27,3,0,0
"1001478",i1001478GE1,1,iOS,2023-02-09 20:30:18,2023-02-09 20:30:25,7,0,0
"1001482",i1001482DE1,1,iOS,2023-02-09 21:02:59,2023-02-09 21:03:03,4,0,0
"1001483",a1001483US1,1,android,2023-02-09 21:12:02,2023-02-09 21:12:43,41,1,50
"1001485",a1001485BY1,1,android,2023-02-09 21:30:53,2023-02-09 21:31:39,46,0,0
"1001486",i1001486RU1,1,iOS,1970-01-01 03:00:00,2023-02-09 21:38:42,1675967922,0,0
"1001487",a1001487DE1,1,android,2023-02-09 21:45:50,2023-02-09 21:46:01,11,0,0
"1001488",i1001488KZ1,1,iOS,2023-02-09 21:59:39,2023-02-09 22:00:00,21,0,0
"1001489",i1001489IT1,1,iOS,2023-02-09 22:03:44,2023-02-09 22:04:07,23,0,0
"1001490",a1001490GE1,1,android,2023-02-09 22:09:20,2023-02-09 22:09:23,3,0,0
"1001491",a1001491RU1,1,android,2023-02-09 22:13:47,2023-02-09 22:14:02,15,0,0
"1001496",i1001496BY1,1,iOS,2023-02-09 23:01:12,2023-02-09 23:04:30,198,4,850
"1001498",a1001498CA1,1,android,2023-02-09 23:24:15,2023-02-09 23:24:15,0,0,0
"1001501",a1001501KZ1,1,android,2023-02-10 00:00:21,2023-02-10 00:00:21,0,0,0
"1001502",a1001502RU1,1,android,2023-02-10 00:09:47,2023-02-10 00:13:39,232,3,850
"1001503",a1001503LT1,1,android,2023-02-10 00:19:22,2023-02-10 00:20:04,42,0,0
"1001505",i1001505US1,1,iOS,2023-02-10 00:33:27,2023-02-10 00:35:00,93,2,650
"1001506",i1001506RU1,1,iOS,2023-02-10 00:47:18,2023-02-10 00:57:45,627,2,950
"1001509",i1001509NL1,1,iOS,2023-02-10 01:16:28,2023-02-10 01:16:32,4,0,0
"1001510",a1001510GE1,1,android,2023-02-10 01:29:50,2023-02-10 01:35:42,352,6,1050
"1001510",a1001510GE2,2,android,2023-02-11 00:57:10,2023-02-11 01:04:54,464,5,2000
"1001510",a1001510GE3,3,android,2023-02-12 00:38:20,2023-02-12 00:40:11,111,0,1000
"1001511",a1001511RU1,1,android,2023-02-10 01:38:37,2023-02-10 01:38:37,0,0,0
"1001513",i1001513US1,1,iOS,2023-02-10 02:01:46,2023-02-10 02:02:30,44,1,50
"1001514",i1001514ES1,1,iOS,2023-02-10 02:07:12,2023-02-10 02:09:52,160,3,750
"1001515",a1001515US1,1,android,2023-02-10 02:11:07,2023-02-10 02:11:24,17,0,0
"1001516",i1001516KZ1,1,iOS,2023-02-10 02:20:50,2023-02-10 02:21:24,34,0,0
"1001518",i1001518KZ1,1,iOS,2023-02-10 02:39:47,2023-02-10 02:46:16,389,6,1050
"1001518",i1001518KZ2,2,iOS,2023-02-11 02:32:44,2023-02-11 02:40:15,451,4,2000
"1001519",a1001519DE1,1,android,2023-02-10 02:49:11,2023-02-10 02:49:55,44,0,0
"1001520",a1001520ES1,1,android,2023-02-10 02:58:28,2023-02-10 02:58:28,0,0,0
"1001521",a1001521PL1,1,android,2023-02-10 03:02:58,2023-02-10 03:02:58,0,0,0
"1001522",a1001522GE1,1,android,2023-02-10 03:16:19,2023-02-10 03:16:29,10,0,0
"1001523",a1001523RU1,1,android,2023-02-10 03:21:57,2023-02-10 03:22:08,11,0,0
"1001524",a1001524KZ1,1,android,2023-02-10 03:25:51,2023-02-10 03:27:28,97,2,650
"1001525",i1001525RU1,1,iOS,2023-02-10 03:40:00,2023-02-10 03:40:11,11,0,0
"1001526",a1001526ES1,1,android,2023-02-10 03:49:08,2023-02-10 03:49:16,8,0,0
"1001528",a1001528BY1,1,android,2023-02-10 04:08:27,2023-02-10 04:08:39,12,0,0
"1001535",a1001535KZ1,1,android,2023-02-10 04:55:27,2023-02-10 04:56:18,51,0,0
"1001536",a1001536US1,1,android,2023-02-10 05:09:31,2023-02-10 05:09:45,14,0,0
"1001537",i1001537PL1,1,iOS,2023-02-10 05:22:37,2023-02-10 05:23:05,28,0,0
"1001539",a1001539DE1,1,android,2023-02-10 05:37:57,2023-02-10 05:38:18,21,0,0
"1001540",i1001540RU1,1,iOS,2023-02-10 05:46:46,2023-02-10 05:47:32,46,1,50
"1001541",a1001541DE1,1,android,2023-02-10 06:01:15,2023-02-10 06:02:01,46,0,0
"1001544",a1001544ES1,1,android,2023-02-10 06:21:08,2023-02-10 06:21:29,21,0,0
"1001545",i1001545RU1,1,iOS,2023-02-10 06:30:49,2023-02-10 06:33:32,163,3,750
"1001546",a1001546US1,1,android,2023-02-10 06:39:26,2023-02-10 06:44:04,278,4,950
"1001548",a1001548CA1,1,android,2023-02-10 06:57:58,2023-02-10 07:01:45,227,3,850
"1001549",i1001549US1,1,iOS,2023-02-10 07:04:07,2023-02-10 07:10:09,362,5,1050
"1001549",i1001549US2,2,iOS,2023-02-10 07:40:18,2023-02-10 07:41:56,98,1,100
"1001555",a1001555RU1,1,android,2023-02-10 07:51:12,2023-02-10 07:51:45,33,0,0
"1001558",a1001558US1,1,android,2023-02-10 08:11:17,2023-02-10 08:17:39,382,6,1050
"1001558",a1001558US2,2,android,2023-02-11 07:33:56,2023-02-11 07:40:07,371,2,3200
"1001559",a1001559LV1,1,android,2023-02-10 08:25:46,2023-02-10 08:27:25,99,2,650
"1001560",i1001560ES1,1,iOS,2023-02-10 08:31:09,2023-02-10 08:31:09,0,0,0
"1001563",a1001563KZ1,1,android,2023-02-10 08:48:32,2023-02-10 08:50:58,146,2,750
"1001565",a1001565RU1,1,android,2023-02-10 09:00:33,2023-02-10 09:04:09,216,4,850
"1001566",i1001566ES1,1,iOS,2023-02-10 09:06:14,2023-02-10 09:07:04,50,0,0
"1001567",a1001567US1,1,android,2023-02-10 09:08:33,2023-02-10 09:08:54,21,0,0
"1001568",i1001568RU1,1,iOS,2023-02-10 09:10:31,2023-02-10 09:10:58,27,0,0
"1001569",a1001569BY1,1,android,2023-02-10 09:23:55,2023-02-10 09:23:55,0,0,0
"1001572",a1001572RU1,1,android,2023-02-10 09:38:07,2023-02-10 09:38:16,9,0,0
"1001574",a1001574CA1,1,android,2023-02-10 10:04:49,2023-02-10 10:05:10,21,0,0
"1001577",a1001577US1,1,android,1970-01-01 03:00:00,2023-02-10 10:22:45,1676013765,0,0
"1001578",a1001578LT1,1,android,2023-02-10 10:33:34,2023-02-10 10:34:01,27,0,0
"1001579",a1001579RU1,1,android,2023-02-10 10:42:35,2023-02-10 10:42:46,11,0,0
"1001581",a1001581US1,1,android,2023-02-10 11:00:17,2023-02-10 11:00:27,10,0,0
"1001582",a1001582US1,1,android,2023-02-10 11:09:38,2023-02-10 11:16:11,393,6,1050
"1001582",a1001582US2,2,android,2023-02-11 11:02:13,2023-02-11 11:09:22,429,5,2000
"1001582",a1001582US3,3,android,2023-02-12 10:24:41,2023-02-12 10:26:58,137,1,1000
"1001583",i1001583RU1,1,iOS,2023-02-10 11:15:35,2023-02-10 11:15:53,18,0,0
"1001585",a1001585RU1,1,android,2023-02-10 11:30:23,2023-02-10 11:30:57,34,0,0
"1001586",a1001586BY1,1,android,2023-02-10 11:39:34,2023-02-10 11:40:05,31,0,0
"1001587",a1001587US1,1,android,1970-01-01 03:00:00,2023-02-10 11:40:23,1676018423,0,0
"1001589",i1001589RU1,1,iOS,2023-02-10 11:56:38,2023-02-10 12:01:17,279,4,950
"1001590",i1001590GE1,1,iOS,2023-02-10 12:02:49,2023-02-10 12:03:03,14,0,0
"1001591",a1001591KZ1,1,android,2023-02-10 12:16:20,2023-02-10 12:16:41,21,0,0
"1001592",i1001592KZ1,1,iOS,2023-02-10 12:20:45,2023-02-10 12:21:35,50,0,0
"1001594",i1001594US1,1,iOS,1970-01-01 03:00:00,2023-02-10 12:33:41,1676021621,0,0
"1001596",a1001596DE1,1,android,2023-02-10 12:54:49,2023-02-10 13:01:11,382,6,1050
"1001596",a1001596DE2,2,android,2023-02-11 12:14:32,2023-02-11 12:21:46,434,5,2000
"1001596",a1001596DE3,3,android,2023-02-12 11:54:24,2023-02-12 11:56:18,114,1,1000
"1001600",a1001600US1,1,android,2023-02-10 13:25:31,2023-02-10 13:25:34,3,0,0
"1001607",a1001607RU1,1,android,2023-02-10 14:14:32,2023-02-10 14:14:39,7,0,0
"1001608",i1001608GE1,1,iOS,2023-02-10 14:28:13,2023-02-10 14:28:49,36,0,0
"1001609",i1001609PL1,1,iOS,2023-02-10 14:41:21,2023-02-10 14:41:26,5,0,0
"1001610",i1001610US1,1,iOS,2023-02-10 14:51:09,2023-02-10 14:51:09,0,0,0
"1001611",i1001611ES1,1,iOS,2023-02-10 14:55:14,2023-02-10 15:01:14,360,6,1050
"1001611",i1001611ES2,2,iOS,2023-02-11 14:49:15,2023-02-11 14:56:53,458,5,2000
"1001611",i1001611ES3,3,iOS,2023-02-12 14:21:47,2023-02-12 14:23:55,128,1,1000
"1001613",i1001613ES1,1,iOS,2023-02-10 15:08:40,2023-02-10 15:14:51,371,6,1050
"1001613",i1001613ES2,2,iOS,2023-02-11 14:32:42,2023-02-11 14:39:57,435,4,2000
"1001615",i1001615GE1,1,iOS,2023-02-10 15:22:28,2023-02-10 15:22:52,24,0,0
"1001617",a1001617RU1,1,android,2023-02-10 15:33:27,2023-02-10 15:34:07,40,0,0
"1001619",a1001619US1,1,android,2023-02-10 15:46:47,2023-02-10 15:46:58,11,0,0
"1001621",i1001621DE1,1,iOS,2023-02-10 15:57:58,2023-02-10 15:59:37,99,1,650
"1001622",a1001622LV1,1,android,2023-02-10 16:12:15,2023-02-10 16:12:36,21,0,0
"1001623",a1001623KZ1,1,android,2023-02-10 16:17:39,2023-02-10 16:19:13,94,2,650
"1001624",i1001624RU1,1,iOS,2023-02-10 16:19:52,2023-02-10 16:22:33,161,2,750
"1001627",i1001627RU1,1,iOS,2023-02-10 16:40:59,2023-02-10 16:41:04,5,0,0
"1001628",a1001628RU1,1,android,2023-02-10 16:46:19,2023-02-10 16:49:58,219,4,850
"1001629",i1001629LT1,1,iOS,2023-02-10 16:52:08,2023-02-10 16:52:11,3,0,0
"1001633",i1001633RU1,1,iOS,2023-02-10 17:28:03,2023-02-10 17:28:10,7,0,0
"1001635",i1001635US1,1,iOS,2023-02-10 17:51:39,2023-02-10 17:52:20,41,0,0
"1001636",i1001636IT1,1,iOS,1970-01-01 03:00:00,2023-02-10 17:58:56,1676041136,0,0
"1001639",a1001639KZ1,1,android,2023-02-10 18:23:24,2023-02-10 18:23:24,0,0,0
"1001640",a1001640GE1,1,android,2023-02-10 18:32:14,2023-02-10 18:38:17,363,6,1050
"1001640",a1001640GE2,2,android,2023-02-11 17:56:19,2023-02-11 18:02:50,391,4,2000
"1001642",a1001642ES1,1,android,2023-02-10 18:41:48,2023-02-10 18:41:48,0,0,0
"1001645",i1001645RU1,1,iOS,2023-02-10 19:14:32,2023-02-10 19:14:49,17,0,0
"1001647",i1001647RU1,1,iOS,2023-02-10 19:33:05,2023-02-10 19:33:47,42,0,0
"1001649",a1001649CA1,1,android,2023-02-10 19:42:26,2023-02-10 19:42:57,31,0,0
"1001651",i1001651RU1,1,iOS,2023-02-10 19:57:18,2023-02-10 19:57:22,4,0,0
"1001652",a1001652RU1,1,android,2023-02-10 20:07:07,2023-02-10 20:07:30,23,0,0
"1001653",i1001653KZ1,1,iOS,2023-02-10 20:15:46,2023-02-10 20:16:38,52,1,50
"1001656",a1001656GE1,1,android,2023-02-10 20:38:49,2023-02-10 20:42:44,235,4,850
"1001661",i1001661US1,1,iOS,2023-02-10 21:15:32,2023-02-10 21:26:08,636,3,950
"1001664",i1001664RU1,1,iOS,2023-02-10 21:47:55,2023-02-10 21:48:09,14,0,0
"1001665",a1001665PL1,1,android,2023-02-10 21:51:42,2023-02-10 21:58:08,386,6,1050
"1001665",a1001665PL2,2,android,2023-02-11 21:16:19,2023-02-11 21:21:19,300,3,1700
"1001667",i1001667US1,1,iOS,2023-02-10 22:06:37,2023-02-10 22:06:37,0,0,0
"1001668",a1001668BY1,1,android,2023-02-10 22:12:10,2023-02-10 22:12:14,4,0,0
"1001669",a1001669PL1,1,android,2023-02-10 22:17:59,2023-02-10 22:18:16,17,0,0
"1001670",a1001670GE1,1,android,2023-02-10 22:26:49,2023-02-10 22:27:21,32,0,0
"1001672",a1001672RU1,1,android,2023-02-10 22:37:11,2023-02-10 22:39:54,163,2,750
"1001673",i1001673RU1,1,iOS,2023-02-10 22:46:23,2023-02-10 22:52:49,386,6,1050
"1001673",i1001673RU2,2,iOS,2023-02-11 22:14:02,2023-02-11 22:22:07,485,5,2000
"1001673",i1001673RU3,3,iOS,2023-02-12 22:04:03,2023-02-12 22:06:18,135,1,1000
"1001674",a1001674RU1,1,android,2023-02-10 22:55:20,2023-02-10 23:01:56,396,5,1050
"1001674",a1001674RU2,2,android,2023-02-10 23:41:01,2023-02-10 23:42:17,76,1,100
"1001675",a1001675US1,1,android,2023-02-10 22:59:43,2023-02-10 23:03:31,228,3,850
"1001677",a1001677RU1,1,android,2023-02-10 23:11:22,2023-02-10 23:12:13,51,0,0
"1001679",a1001679KZ1,1,android,2023-02-10 23:30:17,2023-02-10 23:36:38,381,5,1050
"1001679",a1001679KZ2,2,android,2023-02-11 00:21:52,2023-02-11 00:23:08,76,1,100
"1001683",a1001683RU1,1,android,2023-02-11 00:05:03,2023-02-11 00:05:42,39,0,0
"1001684",a1001684ES1,1,android,2023-02-11 00:10:51,2023-02-11 00:11:02,11,0,0
"1001686",i1001686DE1,1,iOS,2023-02-11 00:19:54,2023-02-11 00:20:39,45,0,0
"1001688",i1001688DE1,1,iOS,2023-02-11 00:35:28,2023-02-11 00:35:49,21,0,0
"1001690",a1001690IT1,1,android,2023-02-11 00:53:36,2023-02-11 00:53:42,6,0,0
"1001692",i1001692RU1,1,iOS,2023-02-11 01:12:13,2023-02-11 01:12:36,23,0,0
"1001693",a1001693ES1,1,android,2023-02-11 01:17:36,2023-02-11 01:17:46,10,0,0
"1001695",a1001695DE1,1,android,2023-02-11 01:35:23,2023-02-11 01:35:43,20,0,0
"1001696",i1001696GE1,1,iOS,2023-02-11 01:39:43,2023-02-11 01:39:47,4,0,0
"1001697",i1001697ES1,1,iOS,2023-02-11 01:43:53,2023-02-11 01:48:34,281,4,950
"1001699",a1001699PL1,1,android,2023-02-11 01:54:04,2023-02-11 01:54:45,41,1,50
"1001701",i1001701IT1,1,iOS,2023-02-11 02:13:34,2023-02-11 02:14:21,47,1,50
"1001702",a1001702BY1,1,android,2023-02-11 02:22:36,2023-02-11 02:22:46,10,0,0
"1001705",i1001705RU1,1,iOS,2023-02-11 02:51:44,2023-02-11 02:58:03,379,5,1050
"1001705",i1001705RU2,2,iOS,2023-02-11 03:19:36,2023-02-11 03:21:23,107,1,100
"1001707",a1001707DE1,1,android,2023-02-11 03:14:24,2023-02-11 03:14:33,9,0,0
"1001710",a1001710NL1,1,android,2023-02-11 03:39:53,2023-02-11 03:46:03,370,6,1050
"1001710",a1001710NL2,2,android,2023-02-12 03:17:20,2023-02-12 03:25:41,501,4,2000
"1001711",a1001711RU1,1,android,2023-02-11 03:45:25,2023-02-11 03:46:06,41,0,0
"1001712",i1001712IT1,1,iOS,2023-02-11 03:59:26,2023-02-11 04:10:40,674,3,950
"1001714",a1001714LV1,1,android,2023-02-11 04:12:32,2023-02-11 04:12:49,17,0,0
"1001719",a1001719RU1,1,android,2023-02-11 04:38:08,2023-02-11 04:38:13,5,0,0
"1001721",a1001721RU1,1,android,2023-02-11 05:00:52,2023-02-11 05:00:56,4,0,0
"1001722",a1001722KZ1,1,android,2023-02-11 05:10:38,2023-02-11 05:11:00,22,0,0
"1001724",a1001724IT1,1,android,2023-02-11 05:20:24,2023-02-11 05:20:24,0,0,0
"1001725",a1001725RU1,1,android,2023-02-11 05:25:29,2023-02-11 05:26:13,44,0,0
"1001726",i1001726PL1,1,iOS,2023-02-11 05:31:45,2023-02-11 05:37:56,371,6,1050
"1001726",i1001726PL2,2,iOS,2023-02-12 05:28:45,2023-02-12 05:35:35,410,4,2000
"1001727",a1001727US1,1,android,2023-02-11 05:40:37,2023-02-11 05:41:05,28,0,0
"1001728",a1001728NL1,1,android,2023-02-11 05:54:46,2023-02-11 05:56:43,117,2,650
"1001736",a1001736KZ1,1,android,2023-02-11 06:50:52,2023-02-11 06:51:31,39,0,0
"1001739",a1001739PL1,1,android,2023-02-11 07:17:52,2023-02-11 07:22:04,252,4,950
"1001743",i1001743ES1,1,iOS,2023-02-11 07:31:17,2023-02-11 07:31:56,39,0,0
"1001745",a1001745IT1,1,android,2023-02-11 07:50:30,2023-02-11 07:50:33,3,0,0
"1001746",i1001746KZ1,1,iOS,2023-02-11 07:59:49,2023-02-11 08:06:02,373,6,1050
"1001746",i1001746KZ2,2,iOS,2023-02-12 07:16:43,2023-02-12 07:24:08,445,5,2000
"1001746",i1001746KZ3,3,iOS,2023-02-13 06:46:04,2023-02-13 06:48:37,153,1,1000
"1001748",a1001748KZ1,1,android,2023-02-11 08:18:52,2023-02-11 08:19:38,46,0,0
"1001749",a1001749CA1,1,android,2023-02-11 08:23:23,2023-02-11 08:24:04,41,0,0
"1001751",i1001751US1,1,iOS,2023-02-11 08:45:34,2023-02-11 08:45:40,6,0,0
"1001756",a1001756US1,1,android,2023-02-11 09:34:35,2023-02-11 09:34:35,0,0,0
"1001757",i1001757CA1,1,iOS,2023-02-11 09:38:42,2023-02-11 09:45:13,391,6,1050
"1001757",i1001757CA2,2,iOS,2023-02-12 09:26:08,2023-02-12 09:33:58,470,4,2000
"1001758",a1001758US1,1,android,2023-02-11 09:44:27,2023-02-11 09:44:27,0,0,0
