"user_id","country","platform_type","type_traffic","payer","total_revenue","max_level","amount_gold","amount_bronze_cup","amount_silver_cup","amount_gold_cup","install_date"
"1001759",PL,iOS,organic,0,0.0,0,0,0,0,0,2023-02-11 09:52:24
"1001760",DE,android,paid,0,0.0,0,0,0,0,0,2023-02-11 10:05:59
"1001762",PL,android,organic,0,0.0,0,0,0,0,0,2023-02-11 10:25:15
"1001763",RU,android,paid,0,0.0,0,0,0,0,0,2023-02-11 10:30:56
"1001764",PL,android,organic,0,0.0,0,0,0,0,0,2023-02-11 10:44:31
"1001765",CA,iOS,organic,0,0.0,0,0,0,0,0,2023-02-11 10:58:06
"1001766",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-11 11:03:47
"1001768",CA,iOS,organic,0,0.0,0,0,0,0,0,2023-02-11 11:30:57
"1001769",RU,android,organic,0,0.0,4,950,0,0,0,2023-02-11 11:40:10
"1001770",US,iOS,organic,0,0.0,0,0,0,0,0,2023-02-11 11:49:23
"1001773",DE,android,organic,0,0.0,0,0,0,0,0,2023-02-11 12:18:55
"1001774",GE,android,paid,0,0.0,4,950,0,0,0,2023-02-11 12:32:30
"1001775",PL,iOS,organic,0,0.0,10,3050,0,0,0,2023-02-11 12:46:05
"1001776",US,android,organic,0,0.0,0,0,0,0,0,2023-02-11 12:59:40
"1001778",CA,iOS,organic,0,0.0,2,650,0,0,0,2023-02-11 13:26:50
"1001780",RU,iOS,paid,0,0.0,0,0,0,0,0,2023-02-11 13:41:44
"1001781",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-11 13:50:57
"1001782",KZ,iOS,organic,0,0.0,0,0,0,0,0,2023-02-11 13:53:19
"1001783",DE,android,organic,0,0.0,0,0,0,0,0,2023-02-11 13:55:41
"1001786",IT,iOS,organic,0,0.0,0,0,0,0,0,2023-02-11 14:14:49
"1001787",CA,android,organic,0,0.0,0,0,0,0,0,2023-02-11 14:24:02
"1001789",US,iOS,organic,0,0.0,0,0,0,0,0,2023-02-11 14:42:28
"1001790",RU,iOS,paid,0,0.0,0,0,0,0,0,2023-02-11 14:51:41
"1001793",PL,android,organic,0,0.0,10,3050,0,0,0,2023-02-11 15:13:19
"1001794",US,android,organic,0,0.0,0,0,0,0,0,2023-02-11 15:26:54
"1001795",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-11 15:31:08
"1001797",BY,android,organic,0,0.0,2,650,0,0,0,2023-02-11 15:53:56
"1001799",RU,android,organic,0,0.0,3,750,0,0,0,2023-02-11 16:12:22
"1001803",KZ,android,paid,0,0.0,0,0,0,0,0,2023-02-11 16:50:54
"1001804",ES,android,organic,1,399.0,3,950,0,0,0,2023-02-11 16:55:08
"1001806",IT,android,organic,0,0.0,0,0,0,0,0,2023-02-11 17:14:24
"1001809",US,iOS,organic,0,0.0,0,0,0,0,0,2023-02-11 17:42:53
"1001810",US,android,paid,0,0.0,4,950,0,0,0,2023-02-11 17:52:06
"1001811",DE,android,organic,0,0.0,0,0,0,0,0,2023-02-11 17:57:47
"1001815",DE,iOS,organic,0,0.0,0,0,0,0,0,2023-02-11 18:39:01
"1001817",RU,android,organic,0,0.0,4,850,0,0,0,2023-02-11 18:53:55
"1001818",US,android,organic,1,299.0,8,4250,0,0,0,2023-02-11 18:56:17
"1001819",DE,android,organic,0,0.0,0,0,0,0,0,2023-02-11 19:05:30
"1001820",GE,iOS,organic,0,0.0,4,950,0,0,0,2023-02-11 19:14:43
"1001821",DE,android,organic,0,0.0,2,650,0,0,0,2023-02-11 19:17:05
"1001822",RU,android,paid,0,0.0,0,0,0,0,0,2023-02-11 19:30:40
"1001823",KZ,iOS,organic,0,0.0,0,0,0,0,0,2023-02-11 19:34:54
"1001825",PL,android,paid,0,0.0,10,3050,0,0,0,2023-02-11 19:48:21
"1001826",US,iOS,organic,0,0.0,0,0,0,0,0,2023-02-11 19:57:34
"1001827",RU,android,organic,0,0.0,10,3050,0,0,0,2023-02-11 20:06:47
"1001828",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-11 20:16:00
"1001830",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-11 20:27:22
"1001832",RU,android,paid,0,0.0,0,0,0,0,0,2023-02-11 20:54:32
"1001834",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-11 21:13:48
"1001838",CA,android,organic,0,0.0,0,0,0,0,0,2023-02-11 21:54:25
"1001840",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-11 22:17:13
"1001841",CA,android,organic,0,0.0,3,750,0,0,0,2023-02-11 22:19:35
"1001850",IT,iOS,organic,0,0.0,0,0,0,0,0,2023-02-11 23:33:49
"1001851",US,android,organic,0,0.0,4,850,0,0,0,2023-02-11 23:39:30
"1001852",US,android,organic,0,0.0,0,0,0,0,0,2023-02-11 23:43:44
"1001853",US,iOS,organic,0,0.0,4,950,0,0,0,2023-02-11 23:52:57
"1001855",NL,iOS,paid,0,0.0,0,0,0,0,0,2023-02-12 00:02:52
"1001856",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-12 00:12:05
"1001859",RU,iOS,organic,1,299.0,8,4250,0,0,0,2023-02-12 00:39:07
"1001860",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-12 00:52:42
"1001861",RU,android,organic,0,0.0,2,650,0,0,0,2023-02-12 01:01:55
"1001863",BY,android,paid,0,0.0,3,750,0,0,0,2023-02-12 01:21:11
"1001865",PL,iOS,organic,0,0.0,1,50,0,0,0,2023-02-12 01:29:14
"1001867",RU,iOS,paid,0,0.0,2,750,0,0,0,2023-02-12 01:33:58
"1001868",GE,android,paid,0,0.0,2,650,0,0,0,2023-02-12 01:47:33
"1001869",ES,android,paid,0,0.0,10,3050,0,0,0,2023-02-12 01:49:55
"1001871",US,iOS,organic,0,0.0,3,750,0,0,0,2023-02-12 02:09:11
"1001874",KZ,iOS,organic,0,0.0,0,0,0,0,0,2023-02-12 02:32:41
"1001876",DE,iOS,organic,0,0.0,2,650,0,0,0,2023-02-12 02:40:44
"1001877",ES,android,paid,0,0.0,10,3050,0,0,0,2023-02-12 02:49:57
"1001878",DE,android,organic,0,0.0,4,950,0,0,0,2023-02-12 02:52:19
"1001879",PL,android,organic,0,0.0,4,950,0,0,0,2023-02-12 02:54:41
"1001880",RU,android,paid,0,0.0,0,0,0,0,0,2023-02-12 03:08:16
"1001882",GE,android,organic,0,0.0,10,3050,0,0,0,2023-02-12 03:24:13
"1001883",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-12 03:33:26
"1001885",US,iOS,organic,0,0.0,0,0,0,0,0,2023-02-12 03:51:52
"1001890",RU,iOS,organic,0,0.0,1,50,0,0,0,2023-02-12 04:38:47
"1001892",ES,iOS,organic,0,0.0,0,0,0,0,0,2023-02-12 04:58:03
"1001893",RU,iOS,organic,0,0.0,1,50,0,0,0,2023-02-12 05:07:16
"1001894",KZ,iOS,organic,0,0.0,2,650,0,0,0,2023-02-12 05:12:57
"1001899",PL,iOS,organic,0,0.0,0,0,0,0,0,2023-02-12 05:54:16
"1001901",IT,android,organic,0,0.0,0,0,0,0,0,2023-02-12 06:17:04
"1001902",PL,iOS,paid,0,0.0,0,0,0,0,0,2023-02-12 06:30:39
"1001904",CA,android,organic,0,0.0,0,0,0,0,0,2023-02-12 06:49:05
"1001908",KZ,iOS,organic,0,0.0,1,50,0,0,0,2023-02-12 07:23:28
"1001909",CA,android,organic,0,0.0,0,0,0,0,0,2023-02-12 07:27:42
"1001912",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-12 07:47:53
"1001913",US,android,organic,0,0.0,2,650,0,0,0,2023-02-12 07:52:07
"1001915",DE,iOS,paid,0,0.0,3,750,0,0,0,2023-02-12 08:10:33
"1001916",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-12 08:24:08
"1001917",GE,android,organic,0,0.0,0,0,0,0,0,2023-02-12 08:33:21
"1001920",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-12 09:06:12
"1001925",US,iOS,organic,0,0.0,0,0,0,0,0,2023-02-12 09:52:30
"1001927",RU,iOS,paid,0,0.0,0,0,0,0,0,2023-02-12 10:11:46
"1001928",RU,android,organic,0,0.0,4,850,0,0,0,2023-02-12 10:17:27
"1001929",BY,android,organic,0,0.0,0,0,0,0,0,2023-02-12 10:23:08
"1001930",KZ,iOS,paid,0,0.0,0,0,0,0,0,2023-02-12 10:36:43
"1001933",KZ,android,organic,0,0.0,3,750,0,0,0,2023-02-12 10:58:21
"1001934",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-12 11:07:34
"1001937",PL,android,paid,0,0.0,0,0,0,0,0,2023-02-12 11:40:25
"1001938",CA,iOS,organic,0,0.0,4,850,0,0,0,2023-02-12 11:49:38
"1001939",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-12 11:58:51
"1001940",KZ,iOS,paid,0,0.0,0,0,0,0,0,2023-02-12 12:12:26
"1001941",US,android,organic,0,0.0,0,0,0,0,0,2023-02-12 12:16:40
"1001942",BY,android,paid,0,0.0,3,750,0,0,0,2023-02-12 12:22:21
"1001943",NL,android,organic,0,0.0,3,750,0,0,0,2023-02-12 12:31:34
"1001945",PL,android,organic,0,0.0,0,0,0,0,0,2023-02-12 12:50:50
"1001948",US,iOS,paid,0,0.0,10,3050,0,0,0,2023-02-12 13:27:13
"1001949",BY,android,paid,0,0.0,0,0,0,0,0,2023-02-12 13:40:48
"1001950",US,android,organic,0,0.0,0,0,0,0,0,2023-02-12 13:54:23
"1001952",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-12 14:05:58
"1001953",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-12 14:11:39
"1001955",DE,android,organic,1,99.0,9,2750,0,0,0,2023-02-12 14:34:27
"1001960",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-12 15:16:23
"1001961",DE,iOS,organic,0,0.0,4,950,0,0,0,2023-02-12 15:29:58
"1001964",US,iOS,paid,0,0.0,11,4050,0,0,0,2023-02-12 15:57:00
"1001965",IT,iOS,organic,0,0.0,0,0,0,0,0,2023-02-12 16:06:13
"1001966",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-12 16:15:26
"1001967",ES,iOS,organic,0,0.0,1,50,0,0,0,2023-02-12 16:24:39
"1001968",CA,android,organic,0,0.0,0,0,0,0,0,2023-02-12 16:28:53
"1001970",US,android,organic,0,0.0,0,0,0,0,0,2023-02-12 16:44:50
"1001972",RU,iOS,organic,0,0.0,10,3050,0,0,0,2023-02-12 17:07:38
"1001973",CA,iOS,organic,0,0.0,0,0,0,0,0,2023-02-12 17:16:51
"1001976",RU,iOS,organic,0,0.0,2,650,0,0,0,2023-02-12 17:32:40
"1001978",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-12 17:50:29
"1001979",PL,android,paid,0,0.0,4,850,0,0,0,2023-02-12 17:56:10
"1001980",PL,android,organic,0,0.0,4,950,0,0,0,2023-02-12 18:01:51
"1001981",NL,android,organic,0,0.0,0,0,0,0,0,2023-02-12 18:15:26
"1001982",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-12 18:19:40
"1001984",PL,iOS,organic,0,0.0,0,0,0,0,0,2023-02-12 18:33:07
"1001986",DE,iOS,organic,0,0.0,12,4050,0,0,0,2023-02-12 18:46:34
"1001987",US,iOS,paid,0,0.0,12,4050,0,0,0,2023-02-12 18:55:47
"1001988",NL,android,organic,0,0.0,0,0,0,0,0,2023-02-12 18:58:09
"1001992",PL,android,organic,0,0.0,9,3050,0,0,0,2023-02-12 19:43:45
"1001993",LV,iOS,organic,0,0.0,0,0,0,0,0,2023-02-12 19:52:58
"1001998",US,android,paid,0,0.0,0,0,0,0,0,2023-02-12 20:39:53
"1002000",NL,android,organic,0,0.0,0,0,0,0,0,2023-02-12 20:59:09
"1002002",BY,iOS,paid,0,0.0,4,850,0,0,0,2023-02-12 21:26:19
"1002005",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-12 21:48:22
"1002006",KZ,android,organic,0,0.0,4,850,0,0,0,2023-02-12 21:54:03
"1002007",DE,iOS,organic,0,0.0,2,750,0,0,0,2023-02-12 22:07:38
"1002010",DE,iOS,paid,0,0.0,0,0,0,0,0,2023-02-12 22:30:18
"1002013",LT,iOS,organic,0,0.0,0,0,0,0,0,2023-02-12 22:52:58
"1002014",CA,android,organic,0,0.0,0,0,0,0,0,2023-02-12 22:58:39
"1002016",US,iOS,organic,0,0.0,0,0,0,0,0,2023-02-12 23:10:01
"1002019",BY,iOS,organic,0,0.0,0,0,0,0,0,2023-02-12 23:34:58
"1002020",BY,iOS,organic,0,0.0,6,1150,0,0,0,2023-02-12 23:40:39
"1002022",IT,android,organic,0,0.0,0,0,0,0,0,2023-02-12 23:55:33
"1002028",DE,android,organic,0,0.0,0,0,0,0,0,2023-02-13 00:42:21
"1002029",US,iOS,paid,0,0.0,12,4050,0,0,0,2023-02-13 00:44:43
"1002030",US,iOS,organic,0,0.0,0,0,0,0,0,2023-02-13 00:47:05
"1002031",US,iOS,organic,0,0.0,0,0,0,0,0,2023-02-13 00:56:18
"1002032",US,android,organic,0,0.0,0,0,0,0,0,2023-02-13 01:05:31
"1002033",NL,iOS,organic,0,0.0,0,0,0,0,0,2023-02-13 01:09:45
"1002034",US,iOS,paid,0,0.0,0,0,0,0,0,2023-02-13 01:12:07
"1002040",ES,iOS,organic,0,0.0,0,0,0,0,0,2023-02-13 02:03:16
"1002041",KZ,iOS,organic,0,0.0,0,0,0,0,0,2023-02-13 02:12:29
"1002043",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-13 02:30:55
"1002044",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-13 02:40:08
"1002045",KZ,iOS,organic,0,0.0,0,0,0,0,0,2023-02-13 02:44:22
"1002046",KZ,iOS,organic,0,0.0,0,0,0,0,0,2023-02-13 02:57:57
"1002051",RU,iOS,organic,0,0.0,1,50,0,0,0,2023-02-13 03:49:14
"1002052",US,android,organic,0,0.0,0,0,0,0,0,2023-02-13 04:02:49
"1002055",CA,iOS,paid,0,0.0,2,650,0,0,0,2023-02-13 04:26:56
"1002056",IT,iOS,organic,0,0.0,0,0,0,0,0,2023-02-13 04:29:18
"1002057",PL,iOS,organic,0,0.0,0,0,0,0,0,2023-02-13 04:33:32
"1002058",CA,iOS,organic,0,0.0,10,3050,0,0,0,2023-02-13 04:42:45
"1002060",KZ,android,paid,0,0.0,0,0,0,0,0,2023-02-13 04:56:12
"1002062",PL,iOS,organic,0,0.0,0,0,0,0,0,2023-02-13 05:14:01
"1002063",RU,iOS,paid,0,0.0,0,0,0,0,0,2023-02-13 05:23:14
"1002065",US,android,organic,0,0.0,0,0,0,0,0,2023-02-13 05:41:03
"1002066",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-13 05:43:25
"1002068",RU,iOS,organic,0,0.0,3,850,0,0,0,2023-02-13 06:06:13
"1002069",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-13 06:11:54
"1002070",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-13 06:25:29
"1002073",KZ,iOS,organic,0,0.0,0,0,0,0,0,2023-02-13 06:53:58
"1002074",RU,iOS,paid,0,0.0,0,0,0,0,0,2023-02-13 07:03:11
"1002077",RU,android,organic,0,0.0,3,750,0,0,0,2023-02-13 07:27:18
"1002081",RU,android,paid,0,0.0,0,0,0,0,0,2023-02-13 08:01:41
"1002085",KZ,iOS,organic,0,0.0,0,0,0,0,0,2023-02-13 08:43:45
"1002086",KZ,android,paid,0,0.0,0,0,0,0,0,2023-02-13 08:57:20
"1002089",US,android,organic,0,0.0,4,950,0,0,0,2023-02-13 09:17:55
"1002092",RU,iOS,paid,0,0.0,0,0,0,0,0,2023-02-13 09:34:58
"1002093",ES,android,organic,0,0.0,0,0,0,0,0,2023-02-13 09:39:12
"1002095",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-13 09:58:28
"1002097",US,iOS,organic,0,0.0,12,4050,0,0,0,2023-02-13 10:21:16
"1002105",IT,iOS,paid,0,0.0,0,0,0,0,0,2023-02-13 11:31:04
"1002107",US,android,paid,0,0.0,0,0,0,0,0,2023-02-13 11:49:30
"1002108",RU,iOS,organic,0,0.0,4,850,0,0,0,2023-02-13 12:03:05
"1002109",RU,android,paid,0,0.0,2,750,0,0,0,2023-02-13 12:16:40
"1002110",KZ,android,organic,0,0.0,11,4050,0,0,0,2023-02-13 12:22:21
"1002111",KZ,android,organic,0,0.0,4,950,0,0,0,2023-02-13 12:24:43
"1002112",US,iOS,organic,0,0.0,0,0,0,0,0,2023-02-13 12:33:56
"1002113",BY,iOS,organic,0,0.0,10,3050,0,0,0,2023-02-13 12:47:31
"1002116",IT,iOS,organic,0,0.0,0,0,0,0,0,2023-02-13 13:15:10
"1002119",RU,android,paid,0,0.0,0,0,0,0,0,2023-02-13 13:35:21
"1002120",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-13 13:48:56
"1002121",PL,iOS,organic,0,0.0,4,950,0,0,0,2023-02-13 13:58:09
"1002122",ES,iOS,paid,1,299.0,8,4250,0,0,0,2023-02-13 14:11:44
"1002123",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-13 14:20:57
"1002124",PL,android,organic,0,0.0,1,50,0,0,0,2023-02-13 14:30:10
"1002127",LV,android,organic,0,0.0,1,750,0,0,0,2023-02-13 15:06:33
"1002128",PL,iOS,organic,0,0.0,0,0,0,0,0,2023-02-13 15:15:46
"1002129",KZ,iOS,organic,0,0.0,0,0,0,0,0,2023-02-13 15:21:27
"1002133",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-13 15:44:24
"1002134",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-13 15:53:37
"1002135",NL,iOS,organic,0,0.0,0,0,0,0,0,2023-02-13 16:02:50
"1002136",GE,android,organic,0,0.0,0,0,0,0,0,2023-02-13 16:08:31
"1002137",RU,android,paid,0,0.0,0,0,0,0,0,2023-02-13 16:22:06
"1002138",IT,android,paid,0,0.0,0,0,0,0,0,2023-02-13 16:26:20
"1002140",KZ,iOS,paid,0,0.0,0,0,0,0,0,2023-02-13 16:44:09
"1002143",RU,android,organic,0,0.0,2,650,0,0,0,2023-02-13 17:11:48
"1002144",ES,android,organic,0,0.0,3,850,0,0,0,2023-02-13 17:21:01
"1002146",RU,android,organic,0,0.0,2,650,0,0,0,2023-02-13 17:36:58
"1002147",PL,iOS,organic,0,0.0,0,0,0,0,0,2023-02-13 17:46:11
"1002148",RU,iOS,organic,0,0.0,3,750,0,0,0,2023-02-13 17:55:24
"1002152",DE,android,organic,0,0.0,0,0,0,0,0,2023-02-13 18:22:56
"1002153",ES,iOS,organic,0,0.0,6,1150,0,0,0,2023-02-13 18:32:09
"1002154",GE,android,organic,0,0.0,0,0,0,0,0,2023-02-13 18:36:23
"1002158",GE,android,paid,0,0.0,4,950,0,0,0,2023-02-13 18:51:02
"1002159",DE,iOS,paid,0,0.0,0,0,0,0,0,2023-02-13 19:00:15
"1002160",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-13 19:02:37
"1002164",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-13 19:40:19
"1002167",PL,iOS,organic,0,0.0,0,0,0,0,0,2023-02-13 20:08:48
"1002170",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-13 20:32:55
"1002171",RU,android,organic,0,0.0,1,50,0,0,0,2023-02-13 20:46:30
"1002172",DE,android,organic,0,0.0,0,0,0,0,0,2023-02-13 20:52:11
"1002173",RU,android,organic,0,0.0,2,650,0,0,0,2023-02-13 20:57:52
"1002175",RU,android,organic,0,0.0,1,50,0,0,0,2023-02-13 21:09:14
"1002177",CA,iOS,organic,0,0.0,4,950,0,0,0,2023-02-13 21:24:08
"1002178",ES,iOS,organic,0,0.0,3,750,0,0,0,2023-02-13 21:29:49
"1002179",PL,android,paid,0,0.0,0,0,0,0,0,2023-02-13 21:34:03
"1002180",DE,iOS,organic,0,0.0,0,0,0,0,0,2023-02-13 21:39:44
"1002181",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-13 21:48:57
"1002182",RU,iOS,organic,0,0.0,3,750,0,0,0,2023-02-13 21:58:10
"1002183",NL,iOS,organic,0,0.0,0,0,0,0,0,2023-02-13 22:11:45
"1002184",PL,iOS,organic,0,0.0,6,1150,0,0,0,2023-02-13 22:17:26
"1002185",PL,android,paid,0,0.0,0,0,0,0,0,2023-02-13 22:26:39
"1002186",RU,iOS,paid,0,0.0,0,0,0,0,0,2023-02-13 22:35:52
"1002188",DE,iOS,organic,0,0.0,10,3050,0,0,0,2023-02-13 22:50:46
"1002189",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-13 22:56:27
"1002192",RU,android,paid,0,0.0,0,0,0,0,0,2023-02-13 23:19:57
"1002196",US,iOS,organic,0,0.0,0,0,0,0,0,2023-02-13 23:52:40
"1002197",DE,iOS,organic,0,0.0,0,0,0,0,0,2023-02-13 23:55:02
"1002198",RU,android,organic,0,0.0,1,50,0,0,0,2023-02-14 00:08:37
"1002199",DE,iOS,paid,0,0.0,0,0,0,0,0,2023-02-14 00:14:18
"1002200",US,iOS,organic,0,0.0,3,750,0,0,0,2023-02-14 00:23:31
"1002202",BY,android,paid,0,0.0,4,850,0,0,0,2023-02-14 00:41:20
"1002203",RU,android,organic,0,0.0,2,650,0,0,0,2023-02-14 00:54:55
"1002204",RU,iOS,organic,0,0.0,2,750,0,0,0,2023-02-14 01:00:36
"1002205",RU,android,organic,0,0.0,12,4050,0,0,0,2023-02-14 01:14:11
"1002206",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-14 01:18:25
"1002207",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-14 01:22:39
"1002208",KZ,iOS,organic,0,0.0,0,0,0,0,0,2023-02-14 01:28:20
"1002211",KZ,iOS,organic,0,0.0,0,0,0,0,0,2023-02-14 01:52:27
"1002214",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-14 02:25:18
"1002216",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-14 02:35:13
"1002219",RU,android,organic,0,0.0,4,850,0,0,0,2023-02-14 02:58:43
"1002220",KZ,iOS,organic,0,0.0,0,0,0,0,0,2023-02-14 03:02:57
"1002221",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-14 03:07:11
"1002223",PL,android,paid,0,0.0,0,0,0,0,0,2023-02-14 03:22:05
"1002224",DE,android,organic,0,0.0,0,0,0,0,0,2023-02-14 03:31:18
"1002225",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-14 03:33:40
"1002228",DE,android,organic,0,0.0,0,0,0,0,0,2023-02-14 03:54:15
"1002229",CA,android,organic,0,0.0,4,950,0,0,0,2023-02-14 04:03:28
"1002231",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-14 04:30:38
"1002232",US,iOS,organic,0,0.0,4,950,0,0,0,2023-02-14 04:33:00
"1002233",RU,android,organic,0,0.0,4,950,0,0,0,2023-02-14 04:37:14
"1002236",ES,android,organic,0,0.0,4,850,0,0,0,2023-02-14 05:00:44
"1002239",US,android,organic,0,0.0,0,0,0,0,0,2023-02-14 05:19:52
"1002240",RU,iOS,paid,0,0.0,2,850,0,0,0,2023-02-14 05:25:33
"1002241",PL,android,paid,0,0.0,0,0,0,0,0,2023-02-14 05:34:46
"1002243",ES,android,organic,0,0.0,4,950,0,0,0,2023-02-14 05:41:22
"1002244",US,android,organic,0,0.0,0,0,0,0,0,2023-02-14 05:54:57
"1002246",CA,android,paid,0,0.0,0,0,0,0,0,2023-02-14 06:14:13
"1002247",DE,iOS,organic,0,0.0,1,50,0,0,0,2023-02-14 06:27:48
"1002252",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-14 06:57:04
"1002253",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-14 07:06:17
"1002256",DE,iOS,organic,0,0.0,4,950,0,0,0,2023-02-14 07:42:40
"1002257",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-14 07:48:21
"1002258",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-14 07:54:02
"1002261",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-14 08:04:27
"1002262",CA,android,organic,0,0.0,0,0,0,0,0,2023-02-14 08:06:49
"1002264",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-14 08:25:15
"1002266",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-14 08:52:25
"1002267",GE,iOS,organic,0,0.0,1,50,0,0,0,2023-02-14 09:01:38
"1002275",GE,iOS,organic,0,0.0,0,0,0,0,0,2023-02-14 10:19:08
"1002277",KZ,iOS,organic,0,0.0,0,0,0,0,0,2023-02-14 10:41:56
"1002280",KZ,iOS,organic,0,0.0,0,0,0,0,0,2023-02-14 11:03:59
"1002281",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-14 11:09:40
"1002282",IT,android,organic,0,0.0,0,0,0,0,0,2023-02-14 11:23:15
"1002283",NL,android,paid,0,0.0,2,650,0,0,0,2023-02-14 11:36:50
"1002285",DE,android,organic,0,0.0,0,0,0,0,0,2023-02-14 11:59:38
"1002289",US,android,paid,0,0.0,0,0,0,0,0,2023-02-14 12:19:28
"1002293",BY,iOS,organic,0,0.0,2,650,0,0,0,2023-02-14 12:49:16
"1002294",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-14 12:51:38
"1002296",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-14 13:14:26
"1002297",RU,android,organic,0,0.0,0,0,0,0,0,2023-02-14 13:28:01
"1002300",DE,iOS,organic,0,0.0,4,850,0,0,0,2023-02-14 13:43:37
"1002301",DE,android,organic,0,0.0,2,750,0,0,0,2023-02-14 13:49:18
"1002302",US,android,organic,0,0.0,0,0,0,0,0,2023-02-14 13:58:31
"1002305",RU,android,paid,0,0.0,0,0,0,0,0,2023-02-14 14:27:00
"1002308",KZ,iOS,organic,0,0.0,0,0,0,0,0,2023-02-14 14:59:01
"1002309",BY,iOS,organic,0,0.0,2,750,0,0,0,2023-02-14 15:12:36
"1002311",IT,android,organic,0,0.0,0,0,0,0,0,2023-02-14 15:31:52
"1002312",KZ,android,organic,0,0.0,0,0,0,0,0,2023-02-14 15:41:05
"1002313",GE,android,organic,0,0.0,0,0,0,0,0,2023-02-14 15:46:46
"1002315",KZ,android,organic,1,199.0,5,1150,0,0,0,2023-02-14 16:01:40
"1002316",PL,iOS,organic,0,0.0,4,950,0,0,0,2023-02-14 16:05:54
"1002317",PL,android,organic,0,0.0,1,50,0,0,0,2023-02-14 16:19:29
"1002318",CA,iOS,paid,0,0.0,0,0,0,0,0,2023-02-14 16:28:42
"1002320",DE,iOS,organic,0,0.0,0,0,0,0,0,2023-02-14 16:42:09
"1002323",DE,android,organic,0,0.0,0,0,0,0,0,2023-02-14 17:06:16
"1002324",PL,android,paid,0,0.0,0,0,0,0,0,2023-02-14 17:10:30
"1002331",GE,iOS,organic,0,0.0,0,0,0,0,0,2023-02-14 18:09:50
"1002333",BY,android,organic,0,0.0,0,0,0,0,0,2023-02-14 18:27:39
"1002335",US,iOS,organic,0,0.0,0,0,0,0,0,2023-02-14 18:35:42
"1002336",US,iOS,organic,0,0.0,0,0,0,0,0,2023-02-14 18:44:55
"1002337",RU,iOS,organic,0,0.0,0,0,0,0,0,2023-02-14 18:50:36
"1002338",DE,iOS,organic,0,0.0,4,850,0,0,0,2023-02-14 19:04:11
"1002339",LT,iOS,organic,0,0.0,0,0,0,0,0,2023-02-14 19:17:46
"1002342",DE,android,paid,0,0.0,0,0,0,0,0,2023-02-14 19:44:48
"1002344",RU,iOS,paid,0,0.0,0,0,0,0,0,2023-02-14 19:51:24
